date,CHSI2__0,NASI2__0,EADM7__0,SCLM7__0,CLKM7__0,VALI2__0,NAPM7__0,DLDI4__0
1690,144,3.24,147,78.3,60.5,12.1,69.2,33.4
1691,144,3.25,147,79,58.6,12.2,68.8,33.4
1692,146,3.26,147,79.1,58,12,69.3,33.6
1693,147,3.27,147,79.3,57.4,12,69.3,33.6
1694,147,3.3,146,80,57.3,12.1,69.4,33.4
1695,145,3.31,146,80.1,57.1,12.2,69.4,33.4
1696,147,3.31,146,80.9,56.7,12.5,69.6,33.6
1697,151,3.31,146,81,56.4,12.4,69.7,33.6
1698,146,3.31,146,81.1,56.4,12.3,69.7,33.5
1699,146,3.32,146,81.6,56.3,12.5,69.5,33.5
1700,152,3.31,146,81.8,56.2,12.6,69.8,33.5
1701,152,3.29,147,82.2,56.2,12.7,69.5,33.5
1702,152,3.28,147,82.6,56.3,12.8,69.8,33.5
1703,152,3.26,147,82.9,56.3,12.9,70,33.5
1704,147,3.26,147,83,56.3,13.1,69.7,33.4
1705,147,3.26,148,83.4,56.3,13.2,70,33.4
1706,147,3.26,148,83.5,56.5,13.2,70,33.5
1707,147,3.23,149,83.7,56.6,13.4,70,33.5
1708,147,3.23,150,84,57,13.5,69.5,33.7
1709,147,3.22,152,84.6,57.1,13.7,69.5,33.7
1710,147,3.23,151,84.6,57.3,13.8,69.9,33.9
1711,148,3.26,150,84.9,57.4,14,69.7,33.9
1712,148,3.26,154,81.8,57.2,14.1,69.6,33.9
1713,147,3.25,153,82.2,54.1,14.2,69.6,33.9
1714,148,3.27,153,82.4,53.1,14.2,69.1,33.7
1715,148,3.3,152,82.3,52.4,14.3,69.3,33.7
1716,148,3.29,152,82.4,52.1,14.3,69.3,33.4
1717,148,3.29,152,82.6,51.8,14.3,69.1,33.4
1718,149,3.29,152,82.4,52.8,14.3,69.1,33.3
1719,150,3.29,152,82.5,53.2,14.4,68.8,33.3
1720,150,3.29,153,82.4,53.2,14.5,68.7,33.4
1721,155,3.28,154,82.4,53.6,14.6,68.3,33.4
1722,155,3.28,156,82.5,53.6,14.7,68.1,33.3
1723,155,3.33,157,82.4,53.6,14.8,68.1,33.3
1724,155,3.32,158,82.7,53.4,14.9,68,33.5
1725,149,3.32,159,82.5,53.6,14.8,67.7,33.5
1726,149,3.3,160,82.4,53.6,14.9,67.7,33.5
1727,149,3.29,161,82.1,53.6,14.9,67.7,33.5
1728,149,3.28,161,82.1,53.6,14.9,67,33.3
1729,156,3.28,160,82.1,53.8,15.1,67.3,33.3
1730,149,3.24,159,81.7,54.7,15,67,33.3
1731,149,3.24,159,81.6,53.8,15.1,66.8,33.3
1732,150,3.24,159,81.5,53,15.1,66.8,34.8
1733,150,3.23,158,81.5,53.3,15.2,66.6,34.8
1734,150,3.26,157,81.4,53.2,15.4,66.4,35.6
1735,151,3.26,157,81.3,53.3,15.4,66.3,35.6
1736,150,3.27,156,80.8,53.6,15.6,66.1,35.8
1737,150,3.27,155,81.1,54.2,15.7,65.9,35.8
1738,151,3.28,155,80.7,54.1,15.9,66.1,36
1739,151,3.29,154,80.6,54.4,16.1,65.7,36
1740,151,3.29,154,80.6,53.8,16.1,65.6,36
1741,151,3.34,154,80.4,56.3,16,65.9,36
1742,151,3.31,154,80.4,56.7,16,65.5,36.5
1743,151,3.32,154,80,57.1,16,65.6,36.5
1744,152,3.32,153,79.8,57.2,16,65.3,36.5
1745,152,3.33,153,79.8,57.6,16,65.6,36.5
1746,151,3.31,153,80,57.5,16.1,65.6,36.5
1747,152,3.32,152,79.4,57.6,16.2,65.4,36.5
1748,151,3.32,152,79.4,57.5,16.3,65.4,36.4
1749,151,3.34,153,79.4,57.6,16.3,65.4,36.4
1750,152,3.31,153,79.3,57.6,16.4,65.3,36.5
1751,151,3.3,153,79.1,58.5,16.5,65,36.5
1752,151,3.3,154,79,58.1,16.5,65.2,36.5
1753,155,3.3,154,79,58.1,16.6,65,36.5
1754,151,3.29,154,78.9,58.2,16.6,64.9,36.7
1755,151,3.28,154,79,58.2,16.8,65,36.7
1756,151,3.27,155,79,58.3,16.7,64.9,37.1
1757,150,3.32,157,78.4,58.5,16.7,65,37.1
1758,150,3.34,159,78.6,59.3,16.8,64.7,37.1
1759,150,3.34,159,78.5,59.4,16.9,64.9,37.1
1760,150,3.33,161,78.6,59.4,16.6,64.7,37.1
1761,150,3.32,161,78.8,60.5,16.6,64.5,37.1
1762,150,3.29,162,78.6,61.4,16.6,64.7,36.7
1763,150,3.34,162,78.3,62,16.5,64.6,36.7
1764,151,3.33,161,78.1,62.1,16.4,64.7,37
1765,151,3.3,161,78.3,62.8,16.3,64.4,37
1766,151,3.3,161,78.1,63.5,16.2,64.5,37.1
1767,152,3.28,161,77.9,62.8,16.1,64.5,37.1
1768,152,3.25,161,77.8,62.4,16,64.6,37.3
1769,153,3.29,161,77.9,62.7,16,64.6,37.3
1770,153,3.23,161,77.8,62.8,16.1,64.6,37.1
1771,153,3.21,161,77.7,62.5,15.9,64.1,37.1
1772,153,3.21,160,77.8,62.8,15.9,64.4,37.3
1773,153,3.22,161,77.6,62.8,15.8,64.2,37.3
1774,153,3.26,161,77.6,63.4,15.8,64.4,37.3
1775,153,3.26,161,77.4,63,15.8,64.4,37.3
1776,154,3.27,160,77.4,63.3,15.8,64.1,37.4
1777,154,3.24,161,77.3,63.3,15.8,64.3,37.4
1778,154,3.26,161,77.2,66,15.9,64.3,37.4
1779,154,3.26,161,77,66.8,15.9,64.3,37.4
1780,154,3.29,161,76.8,67.7,15.9,64.3,37.3
1781,155,3.28,162,77,67.9,15.7,64.2,37.3
1782,156,3.3,162,76.9,68.1,15.7,64.2,37.5
1783,155,3.29,163,76.5,68.8,15.9,64.3,37.5
1784,157,3.28,164,76.9,68.5,15.9,64.1,37.9
1785,157,3.27,165,76.5,69.1,16,64.1,37.9
1786,159,3.28,167,76.4,68.6,16.2,64,37.8
1787,159,3.29,166,76.2,67.4,16.3,64.1,37.8
1788,158,3.32,167,76.3,66.8,16.5,64,37.6
1789,160,3.29,167,75.9,66.2,16.6,63.9,37.6
1790,160,3.26,167,76,65.4,16.7,63.9,37.6
1791,161,3.24,167,75.9,66,16.8,63.9,37.6
1792,161,3.22,166,75.7,65.1,16.6,63.9,37.2
1793,166,3.23,166,75.7,65.8,16.5,63.9,37.2
1794,166,3.22,166,75.6,65.2,17,63.9,37.5
1795,166,3.18,166,75.3,65.6,17.1,63.6,37.5
1796,166,3.2,165,75.3,65.4,17.2,63.7,37.4
1797,166,3.24,165,75.3,65.4,17.3,63.8,37.4
1798,166,3.21,165,75,65.3,17.3,63.4,37.5
1799,167,3.21,164,74.7,65.3,17.3,63.5,37.5
1800,167,3.22,164,74.8,65.4,17.3,63.6,37.6
1801,167,3.22,164,74.6,65.6,17.4,63.6,37.6
1802,167,3.22,164,74.4,65.3,17.4,63.6,37.9
1803,168,3.23,164,74.2,65.6,17.5,63.4,37.9
1804,168,3.24,164,74.3,66.2,17.5,63.4,36.4
1805,168,3.22,164,73.8,66.4,17.5,63.5,36.4
1806,168,3.24,165,74,67,17.6,63.5,34.4
1807,165,3.24,165,73.9,67.1,17.5,63.3,34.4
1808,165,3.26,167,73.5,66.9,17.5,63.4,33.6
1809,165,3.28,167,73.4,67.4,17.6,63,33.6
1810,165,3.28,168,73.5,67.2,17.6,63.3,33
1811,165,3.29,168,73.4,67.1,17.5,63.4,33
1812,165,3.3,168,73.3,67.1,17.6,63.4,32.7
1813,165,3.31,167,73.2,66.4,17.4,63,32.7
1814,165,3.31,166,73.1,66.2,17.4,63.2,32.1
1815,165,3.3,165,72.8,65.2,17.4,63.2,32.1
1816,165,3.3,164,72.8,65.1,17.2,63.1,31
1817,165,3.29,162,72.6,64.6,17.2,63.1,31
1818,166,3.3,163,72.2,64.1,17.2,63.3,30.7
1819,166,3.24,162,72.1,64.2,16.9,63.1,30.7
1820,166,3.19,161,72.1,64.2,17,63.2,31.2
1821,166,3.19,162,72,63.1,16.9,63.1,31.2
1822,166,3.16,161,72.2,62.7,16.9,63.1,30.8
1823,166,3.18,162,71.9,62.8,16.8,63.1,30.8
1824,166,3.18,163,71.8,62.5,16.9,63.1,30.5
1825,166,3.17,164,71.9,62.3,16.9,62.9,30.5
1826,166,3.14,164,71.6,62.3,16.8,63.2,30.4
1827,166,3.11,164,71.6,62,16.8,63,30.4
1828,166,3.11,166,71.6,62.1,16.8,62.9,29.8
1829,165,3.13,166,71.4,61.8,16.7,63.1,29.8
1830,165,3.13,166,71.6,62.1,16.6,63.1,29.4
1831,165,3.13,166,71.3,61.9,16.6,62.6,29.4
1832,165,3.13,165,71.2,61.8,16.5,62.8,29.3
1833,165,3.17,164,71.4,61.8,16.5,62.9,29.3
1834,165,3.14,164,71.1,59,16.4,63.1,29.8
1835,164,3.18,163,71.1,57.8,16.5,63.2,29.8
1836,164,3.17,163,71,57.4,16.4,63.1,29.8
1837,164,3.2,162,71,56.7,16.4,63.1,29.8
1838,164,3.2,163,70.8,57.2,16.3,63.1,29.6
1839,164,3.2,162,70.9,56.5,16.3,62.8,29.6
1840,164,3.21,162,70.9,56.3,16.3,62.6,29.3
1841,165,3.21,161,70.5,56.5,16.4,62.9,29.3
1842,164,3.21,161,70.5,56.5,16.4,63,29.3
1843,165,3.2,160,70.5,56.5,16.3,62.8,29.3
1844,164,3.21,159,70.4,56.5,16.3,62.9,29.1
1845,164,3.21,158,70.1,56.3,16.2,62.7,29.1
1846,163,3.22,158,70.4,56.4,16.2,62.6,29
1847,164,3.22,157,70.3,56.5,16.2,62.6,29
1848,164,3.22,157,69.9,56.9,16.1,62.8,29
1849,163,3.22,156,69.9,57.1,16.1,62.8,29
1850,164,3.22,156,69.8,56.1,16,62.4,29.1
1851,163,3.2,154,69.7,56.5,16.1,62.4,29.1
1852,163,3.22,153,69.5,56.3,16,62.6,28.9
1853,162,3.22,152,69.7,56.6,16,62.5,28.9
1854,162,3.2,153,69.7,56.6,15,62.4,28.4
1855,162,3.21,152,69.6,56.4,15.4,62.2,28.4
1856,161,3.2,152,69.8,56.7,15.5,62.3,28.3
1857,161,3.21,152,69.5,56.5,15.5,61.9,28.3
1858,160,3.2,151,69.5,56.5,15.6,62.1,28.7
1859,160,3.22,151,69.8,56.5,15.6,62,28.7
1860,159,3.22,150,69.4,56.5,15.6,61.9,28.9
1861,159,3.22,151,69.6,56.5,15.6,61.8,28.9
1862,159,3.22,150,69.6,55,15.6,61.9,28.9
1863,158,3.23,151,69.4,53.4,15.5,62.2,28.9
1864,157,3.23,150,69.4,52.1,15.6,61.9,29
1865,157,3.23,149,69.1,52.3,15.6,62.1,29
1866,156,3.23,150,69.1,52.3,15.6,62,29
1867,156,3.23,150,69.2,52.3,15.6,62.1,29
1868,155,3.23,150,68.6,52.1,15.6,61.8,29.1
1869,154,3.23,149,68.9,51.9,15.7,62,29.1
1870,154,3.24,149,68.8,51.7,15.7,62.1,29.3
1871,153,3.24,149,69,51.8,15.7,61.9,29.3
1872,153,3.21,149,69,51.7,15.7,61.9,29.3
1873,153,3.2,149,68.8,51.9,15.7,61.9,29.3
1874,153,3.2,149,69.1,52.7,15.7,61.9,29.8
1875,152,3.21,148,68.7,52.1,15.7,61.8,29.8
1876,152,3.23,147,68.4,52.4,15.8,61.8,30
1877,152,3.23,144,68.5,53,15.6,61.7,30
1878,151,3.22,144,68.6,53.3,15.5,61.9,29.8
1879,151,3.23,142,68.6,53.6,15.6,61.5,29.8
1880,151,3.21,141,68.6,53.9,15.6,61.7,29.8
1881,151,3.23,140,68.5,54.3,15.6,61.7,29.8
1882,151,3.23,138,68.5,54.2,15.7,61.9,29.6
1883,150,3.2,137,68.2,54.4,15.4,61.8,29.6
1884,149,3.2,136,68.3,54.4,15.4,61.8,28.6
1885,149,3.2,135,68.3,54.3,15.2,61.5,28.6
1886,149,3.21,134,68.2,54.8,15.1,61.4,28.4
1887,148,3.21,134,68.2,55.4,14.6,61.4,28.4
1888,148,3.2,134,68.2,54.8,14.9,61.4,28.4
1889,147,3.21,134,67.9,54.8,14.9,61.6,28.4
1890,147,3.21,134,68,54.4,14.5,61.5,28.9
1891,147,3.21,134,67.9,54.3,14.6,61.4,28.9
1892,145,3.22,134,68,54.3,14.4,61.3,28.7
1893,145,3.24,134,67.8,54.2,14.3,61.4,28.7
1894,144,3.22,134,67.8,54.2,14.2,61.3,28.7
1895,144,3.23,136,67.8,53.8,13.9,61.5,28.7
1896,143,3.21,137,67.7,53.7,13.7,61.7,28.7
1897,142,3.24,140,67.5,53.6,13.7,61.4,28.7
1898,142,3.2,142,67.7,53.4,13.6,61.4,28.6
1899,141,3.21,144,67.7,53.7,13.4,61.5,28.6
1900,141,3.22,144,67.6,53.6,13.4,61.2,28.7
1901,140,3.22,144,67.3,53.6,13.4,61.3,28.7
1902,140,3.22,144,67.3,53.3,13.1,61.3,28.6
1903,139,3.23,143,67.4,53.6,13.1,61.4,28.6
1904,139,3.21,143,67,53.3,12.9,61.4,28.3
1905,138,3.22,143,66.9,53.3,12.9,61.6,28.3
1906,138,3.21,142,67.3,53.3,12.9,61.4,28.6
1907,138,3.19,141,67.3,53.3,12.9,61.5,28.6
1908,138,3.22,140,67.1,51.8,12.8,61.8,28.4
1909,138,3.2,140,67,51.9,12.4,61.7,28.4
1910,138,3.22,140,66.9,50.7,12.2,61.4,28
1911,138,3.19,140,66.8,50.6,12.1,61.4,28
1912,139,3.21,140,66.9,50.1,12,61.2,27.4
1913,138,3.22,141,66.6,49.5,11.8,61,27.4
1914,139,3.24,142,66.8,48.9,11.5,61.1,26.8
1915,139,3.25,142,66.8,48,11.2,60.9,26.8
1916,139,3.19,142,66.9,47.7,11.1,60.9,27.1
1917,139,3.22,142,66.8,48,10.8,61.1,27.1
1918,139,3.23,142,66.5,47.7,10.7,60.7,27.6
1919,139,3.2,142,66.9,47.2,10.5,60.8,27.6
1920,139,3.23,143,66.5,45.4,10.3,60.9,27.6
1921,139,3.21,143,66.9,44.7,10.2,60.9,27.6
1922,139,3.19,144,66.7,44.3,10,59.6,27.6
1923,140,3.18,143,66.5,43.7,10.1,60.7,27.6
1924,140,3.21,143,66.6,43.3,10,60.8,28
1925,140,3.2,143,66.9,43.8,9.97,60.9,28
1926,140,3.19,143,66.7,43.2,9.9,60.4,29
1927,140,3.2,142,66.5,43.2,9.87,60.8,29
1928,141,3.21,141,66.9,43.7,9.9,60.7,29.1
1929,141,3.2,139,66.9,43.4,9.94,60.7,29.1
1930,141,3.2,138,66.7,44.1,9.9,60.4,29.1
1931,141,3.22,136,66.8,43.8,9.94,60.5,29.1
1932,141,3.22,135,66.6,44,10.1,60.2,29.6
1933,141,3.22,134,66.7,44.5,10,60.5,29.6
1934,141,3.22,133,66.7,44.5,9.9,60.5,29.3
1935,139,3.21,133,66.5,44.4,10,60.3,29.3
1936,141,3.21,132,66.5,44.5,10.1,60.4,29.8
1937,141,3.21,131,66.5,45,10.1,60.5,29.8
1938,141,3.22,131,66.4,44.8,10.1,60.5,29.8
1939,141,3.22,131,66.3,45,10.1,60.4,29.8
1940,141,3.22,130,66.3,45.4,10.3,60.4,30.1
1941,141,3.21,130,66.1,45.4,10.2,60.6,30.1
1942,140,3.22,130,66.1,45.5,10.2,60.4,30.3
1943,140,3.23,130,66.3,45.7,10.2,60.4,30.3
1944,139,3.21,129,66.2,47.2,10.3,60.3,30.1
1945,139,3.21,129,66.1,47.7,10.3,60.2,30.1
1946,138,3.21,130,66.1,48.3,10.3,60.1,30.3
1947,138,3.2,129,66.2,48.9,10.5,60.3,30.3
1948,137,3.21,129,66.1,48.3,10.6,60.1,30.7
1949,137,3.2,129,66.1,48.1,10.7,60.2,30.7
1950,136,3.22,130,65.9,48,11,59.9,30.5
1951,136,3.22,130,66.1,47.8,11.1,60,30.5
1952,135,3.22,130,66,49.1,11.1,60.1,30.5
1953,135,3.22,130,65.9,49.6,11.3,59.7,30.5
1954,134,3.19,128,65.8,49.9,10.9,59.9,30.5
1955,134,3.2,131,65.6,50.1,11.3,59.9,30.5
1956,133,3.2,131,65.7,50.5,11.4,60.1,30.5
1957,133,3.2,131,65.7,50.6,11.5,60,30.5
1958,133,3.2,131,66,50.6,11.6,60.2,30.5
1959,132,3.21,131,65.8,50,11.8,59.9,30.5
1960,132,3.2,130,65.7,49,11.8,59.9,30.7
1961,132,3.21,131,65.6,49.3,11.8,59.9,30.7
1962,131,3.18,130,65.3,49.3,11.9,59.9,30.7
1963,131,3.2,130,65.3,49.1,12,59.9,30.7
1964,131,3.21,130,65.5,49,12,59.9,30.7
1965,131,3.25,130,65.6,49.1,12,59.6,30.7
1966,131,3.22,130,65.8,48.9,12.2,59.8,30.7
1967,131,3.26,131,65.7,48.9,12.2,59.8,30.7
1968,131,3.26,131,65.8,49,12.3,59.8,30.8
1969,131,3.25,131,66,48.9,12.3,59.7,30.8
1970,131,3.29,132,66.1,50.4,12.4,59.9,30.7
1971,131,3.3,132,66.1,51.2,12.4,59.4,30.7
1972,131,3.32,133,66.7,51.3,12.4,60,30.7
1973,132,3.3,135,66.5,50.8,12.4,60.2,30.7
1974,132,3.31,136,67.2,50.8,12.4,60.2,30.7
1975,132,3.28,138,67,50,12.4,59.9,30.7
1976,132,3.28,140,67.1,49.7,12.3,59.9,30.7
1977,133,3.28,141,67.1,49,12.4,60.2,30.7
1978,133,3.27,142,67.2,49.6,12.4,60.2,30.7
1979,133,3.28,143,67.1,49.6,12.4,60.2,30.7
1980,133,3.27,143,66.9,48.3,12.4,60.2,31
1981,134,3.29,144,67.1,47.7,12.4,60,31
1982,134,3.3,145,66.9,47.4,12.5,60.3,31
1983,135,3.3,145,66.5,47.1,12.3,60.2,31
1984,135,3.29,144,66.5,47.4,12,60,31
1985,136,3.3,144,66.6,47.7,11.9,60.2,31
1986,136,3.28,144,66.5,47.1,11.8,60.2,31
1987,137,3.31,144,66.5,47.4,11.7,60.1,31
1988,138,3.31,145,66.3,47.4,11.6,60.1,31.1
1989,138,3.3,145,66.2,47.4,11.6,60.2,31.1
1990,139,3.29,145,66.3,47.5,11.5,60,31
1991,140,3.29,145,66.1,47.1,11.5,60.2,31
1992,140,3.28,144,66.1,48.3,11.5,60.1,31
1993,141,3.27,143,65.9,48.6,11.4,60.2,31
1994,141,3.26,142,66,48.9,11.4,60.2,31
1995,142,3.26,142,65.8,49.1,11.4,60.2,31
1996,142,3.26,142,65.7,48.7,11.3,60.1,31
1997,143,3.26,142,65.8,49.2,11.3,59.9,31
1998,143,3.27,141,65.8,49.1,11.3,59.7,32.6
1999,143,3.26,141,65.7,49.6,11.3,59.9,32.6
2000,144,3.25,142,65.7,49.5,11.5,59.9,32.4
2001,144,3.27,139,65.6,50.3,11.2,60.1,32.4
2002,144,3.27,139,65.6,49.2,11.2,60,32.1
2003,144,3.29,138,65.5,49.3,11.1,59.9,32.1
2004,145,3.28,136,65.5,49.5,11.1,60.1,31.8
2005,145,3.3,136,65.4,49.3,11.2,59.9,31.8
2006,145,3.3,136,65.4,49.5,11.2,59.9,32
2007,145,3.3,135,65.6,49.6,11.2,59.9,32
2008,144,3.27,136,65.3,49.6,11.2,59.8,31.4
2009,145,3.29,135,65.5,49.9,11.2,59.6,31.4
2010,144,3.31,135,65.3,50.3,11.1,59.9,31.1
2011,144,3.28,135,65.3,50.4,11.2,59.8,31.1
2012,144,3.31,135,65.3,50.4,11.2,60,31
2013,143,3.3,135,65.2,50.7,11.2,59.7,31
2014,143,3.29,135,65.3,50.5,11.2,59.7,30.8
2015,143,3.27,135,65.3,50.5,11.2,59.5,30.8
2016,142,3.31,135,65.4,50.7,11.2,59.7,30.8
2017,142,3.28,135,65.5,50.7,11.2,59.7,30.8
2018,142,3.27,135,65.5,50.7,11.2,59.5,30.7
2019,141,3.26,135,65.3,50.8,11.3,59.5,30.7
2020,141,3.27,135,65.6,51,11.3,59.6,29.8
2021,141,3.25,135,65.4,51.2,11.3,59.8,29.8
2022,141,3.26,135,65.4,51.3,11.3,59.6,28.7
2023,140,3.28,135,65.7,51.4,11.3,59.5,28.7
2024,140,3.28,135,66,51.7,11.1,59.2,28.4
2025,140,3.28,135,65.8,51.3,11.1,59.4,28.4
2026,139,3.28,135,66,51.2,10.8,59.3,29
2027,139,3.29,134,65.8,51.2,10.7,59.3,29
2028,139,3.27,134,65.8,50.7,10.5,59.2,29.1
2029,139,3.26,133,66.1,50.8,10.2,59.2,29.1
2030,138,3.26,133,66,50.1,10.1,59.1,29.4
2031,138,3.27,132,66.1,49.8,9.83,59.5,29.4
2032,138,3.29,132,66.2,49.3,9.76,59.2,29.8
2033,137,3.26,132,66,48.4,9.8,59.1,29.8
2034,137,3.29,131,66.3,47.8,9.55,59.1,30.1
2035,137,3.29,131,66,47.7,9.51,59,30.1
2036,137,3.32,131,66,47.7,9.55,58.9,30.4
2037,137,3.31,130,66.1,47.4,9.55,58.8,30.4
2038,137,3.31,130,66.3,47.2,9.48,58.9,30.7
2039,136,3.3,129,66,47.4,9.41,58.7,30.7
2040,136,3.3,130,65.7,47.4,9.41,58.7,30.8
2041,136,3.29,130,66.1,47.1,9.34,58.7,30.8
2042,136,3.26,130,66.1,47.4,9.23,58.3,31.2
2043,136,3.26,130,65.9,47.1,9.02,58.7,31.2
2044,135,3.26,130,65.9,47.1,9.06,58.5,31.4
2045,135,3.27,131,66,46.2,8.81,58.6,31.4
2046,135,3.29,131,65.7,47.4,8.74,58.2,31
2047,135,3.3,130,65.6,47.5,8.92,58.6,31
2048,134,3.3,130,65.7,47.2,8.81,58.2,31.2
2049,134,3.31,128,65.7,47.4,8.81,58.5,31.2
2050,134,3.31,131,65.7,47.7,8.67,58.4,30.8
2051,134,3.29,131,65.8,45.9,8.81,58.4,30.8
2052,133,3.33,130,65.5,45.2,8.56,58.4,30.8
2053,133,3.29,130,65.5,45.4,8.53,58.3,30.8
2054,133,3.31,129,65.5,45.4,8.53,58.3,30.7
2055,133,3.33,129,65.3,45.5,7.33,58.3,30.7
2056,133,3.33,128,65.1,45.7,8.46,58.2,30.7
2057,133,3.3,128,65.1,45.5,8.46,58.3,30.7
2058,133,3.31,128,65.3,45.4,8.63,58.3,30.5
2059,133,3.31,127,65.3,45.1,8.74,58.1,30.5
2060,133,3.3,127,65,45.1,8.92,58.4,30.8
2061,133,3.29,126,65,45.5,8.92,58.2,30.8
2062,132,3.25,126,65.1,45.1,8.92,58.2,30.7
2063,132,3.25,126,64.9,44.8,8.95,58.3,30.7
2064,132,3.27,125,64.8,44.8,8.92,58.5,30.7
2065,132,3.27,125,64.9,44.8,8.95,58.9,30.7
2066,132,3.27,127,64.6,45,9.02,59.2,30.7
2067,132,3.26,125,64.6,45,8.99,59.4,30.7
2068,131,3.26,125,64.7,44.7,9.13,59.8,30.4
2069,131,3.26,125,64.7,44.5,9.06,59.9,30.4
2070,131,3.27,125,64.7,44.5,9.06,60.2,30.5
2071,130,3.29,125,64.6,44.8,9.09,60.7,30.5
2072,130,3.3,124,64.5,44.8,9.06,60.7,30.4
2073,130,3.3,125,64.7,44.8,9.09,61.4,30.4
2074,130,3.3,125,64.9,46.2,9.13,61.6,30.1
2075,129,3.29,125,64.9,47.5,9.06,62.1,30.1
2076,129,3.3,124,64.7,47.4,8.99,62.3,30
2077,129,3.32,126,65,47.4,8.88,62.5,30
2078,129,3.29,125,65.3,49.7,8.78,62.5,30
2079,129,3.3,126,65,50.4,8.78,62.4,30
2080,129,3.27,128,65.1,51.2,8.74,62,29.3
2081,129,3.27,131,65,51.7,8.67,62.6,29.3
2082,128,3.25,132,65.3,51.8,8.63,62.6,29.7
2083,128,3.25,134,65.1,51.8,8.92,62.7,29.7
2084,128,3.24,134,65.3,51.5,9.13,62.8,29.3
2085,128,3.24,134,65.4,50.7,9.06,62.6,29.3
2086,128,3.23,135,65.6,50.3,9.2,62.5,29.4
2087,128,3.24,134,65.4,49,9.2,62.5,29.4
2088,128,3.26,134,65.5,48.6,9.06,62.5,29.6
2089,128,3.26,134,65.4,47.7,9.06,61.9,29.6
2090,129,3.26,134,65.7,47.4,9.13,61.8,29.6
2091,129,3.25,135,65.7,47.4,9.16,61.8,29.6
2092,129,3.26,135,65.5,46.9,9.2,61.6,30.4
2093,130,3.24,136,65.5,46.9,9.3,61.5,30.4
2094,130,3.24,137,65.7,46.4,9.51,61.1,31.1
2095,131,3.27,137,66,46.2,9.62,61,31.1
2096,131,3.26,137,66,45.8,9.76,61.2,31.2
2097,131,3.28,138,65.7,44,9.87,61.2,31.2
2098,132,3.26,139,65.8,43.2,10,61.2,31.4
2099,132,3.27,138,65.8,42.9,10,60.9,31.4
2100,132,3.26,139,65.9,42.6,10.1,60.9,31.5
2101,133,3.26,138,66.1,43.6,10.1,60.8,31.5
2102,133,3.27,139,66.1,42.2,10.1,60.8,31.4
2103,134,3.26,138,66.1,41.8,10.2,60.7,31.4
2104,134,3.27,138,66.1,41.3,10.4,60.8,31.5
2105,134,3.26,137,66.1,41.1,10.5,60.3,31.5
2106,135,3.24,136,66.3,41.1,10.7,60.7,31.8
2107,135,3.22,135,66.1,41.1,10.8,60.6,31.8
2108,136,3.23,134,66.3,41.5,10.9,60.5,31.8
2109,136,3.21,134,66.4,41.5,11.2,60.5,31.8
2110,136,3.21,133,66.5,41.8,11.5,60.6,31.8
2111,137,3.22,133,66.2,41.8,11.6,60.6,31.8
2112,137,3.22,131,66.5,41.8,11.7,60.4,32
2113,137,3.21,130,66.6,42,11.8,60.6,32
2114,138,3.2,131,66.5,42.6,12,60.4,32.1
2115,138,3.21,130,66.9,43,12.1,60.6,32.1
2116,138,3.2,130,66.8,43,12.2,60.2,32.4
2117,138,3.19,130,67.2,43.4,12.2,60.3,32.4
2118,138,3.19,130,67.3,44.3,12.3,60,32.3
2119,138,3.19,130,69.9,45.1,12.4,59.9,32.3
2120,138,3.17,131,70.6,44.5,12.3,60.2,32.3
2121,137,3.18,131,70.2,45.1,11.9,59.8,32.3
2122,137,3.17,132,70.4,45,12.1,59.8,30.7
2123,137,3.18,131,70.6,45.5,12.2,60.1,30.7
2124,137,3.19,131,71,44.5,12.1,60,31.5
2125,137,3.21,131,71.2,45,12.3,60,31.5
2126,136,3.22,131,71.5,45.4,12.2,59.8,32.3
2127,136,3.22,131,71.6,45.4,12.3,59.9,32.3
2128,136,3.22,131,71.7,45.4,12.2,59.7,32.3
2129,136,3.22,131,72,45.1,12.3,60.1,32.3
2130,136,3.24,131,72.2,45.1,12.2,59.9,32.6
2131,136,3.27,130,72.2,45.7,12.3,59.6,32.6
2132,136,3.27,132,72.4,45.4,12.3,59.8,32.4
2133,136,3.29,131,72.3,45.7,12.3,59.9,32.4
2134,136,3.35,131,73,45.9,12.4,59.9,32.6
2135,136,3.39,131,72.9,47.5,12.4,59.9,32.6
2136,137,3.44,131,73.4,48.6,12.5,59.5,32.6
2137,137,3.51,132,73.3,49.3,12.6,59.8,32.6
2138,137,3.55,133,73.6,49.7,12.8,59.8,31.8
2139,139,3.61,134,74,50.5,12.7,59.8,31.8
2140,139,3.69,135,74.2,51.2,13,59.8,33.3
2141,139,3.74,136,74,51.5,12.8,59.8,33.3
2142,140,3.77,136,74.4,52.5,12.9,59.7,33.5
2143,140,3.81,137,74.6,51.9,13,59.7,33.5
2144,141,3.83,139,75,51.9,13,59.7,33.4
2145,142,3.82,139,75.1,51.8,13.1,59.7,33.4
2146,142,3.86,140,75.1,51.5,13.3,59.7,33.6
2147,142,3.91,142,75.5,51.7,13.4,59.1,33.6
2148,143,3.91,143,75.8,52.1,13.6,59.5,33.9
2149,143,3.94,145,75.8,51.9,13.7,59.3,33.9
2150,143,3.95,146,76.2,50.7,13.9,59.7,34
2151,144,3.97,148,76.1,49.7,14.1,59.7,34
2152,144,3.98,149,76.3,49.1,14.2,59.8,33.8
